Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001_001,SE_A01001_002
36047102000,14000US36047102000,"Census Tract 1020, Kings County, New York","Census Tract 1020, Kings County, New York",ny,140,0,ACSSF,5185,36,47,102000,2291,277
36047102200,14000US36047102200,"Census Tract 1022, Kings County, New York","Census Tract 1022, Kings County, New York",ny,140,0,ACSSF,5186,36,47,102200,1993,71
36047102400,14000US36047102400,"Census Tract 1024, Kings County, New York","Census Tract 1024, Kings County, New York",ny,140,0,ACSSF,5187,36,47,102400,2134,103
36047102600,14000US36047102600,"Census Tract 1026, Kings County, New York","Census Tract 1026, Kings County, New York",ny,140,0,ACSSF,5188,36,47,102600,2617,188
36047102800,14000US36047102800,"Census Tract 1028, Kings County, New York","Census Tract 1028, Kings County, New York",ny,140,0,ACSSF,5189,36,47,102800,1795,107
36047103400,14000US36047103400,"Census Tract 1034, Kings County, New York","Census Tract 1034, Kings County, New York",ny,140,0,ACSSF,5190,36,47,103400,4046,431
36047105801,14000US36047105801,"Census Tract 1058.01, Kings County, New York","Census Tract 1058.01, Kings County, New York",ny,140,0,ACSSF,5191,36,47,105801,5870,260
36047105804,14000US36047105804,"Census Tract 1058.04, Kings County, New York","Census Tract 1058.04, Kings County, New York",ny,140,0,ACSSF,5192,36,47,105804,6679,228
36047107000,14000US36047107000,"Census Tract 1070, Kings County, New York","Census Tract 1070, Kings County, New York",ny,140,0,ACSSF,5193,36,47,107000,1724,202
36047107800,14000US36047107800,"Census Tract 1078, Kings County, New York","Census Tract 1078, Kings County, New York",ny,140,0,ACSSF,5194,36,47,107800,4068,144
36047109800,14000US36047109800,"Census Tract 1098, Kings County, New York","Census Tract 1098, Kings County, New York",ny,140,0,ACSSF,5195,36,47,109800,2254,211
36047110400,14000US36047110400,"Census Tract 1104, Kings County, New York","Census Tract 1104, Kings County, New York",ny,140,0,ACSSF,5196,36,47,110400,4675,252
36047110600,14000US36047110600,"Census Tract 1106, Kings County, New York","Census Tract 1106, Kings County, New York",ny,140,0,ACSSF,5197,36,47,110600,4082,380
36047111000,14000US36047111000,"Census Tract 1110, Kings County, New York","Census Tract 1110, Kings County, New York",ny,140,0,ACSSF,5198,36,47,111000,3365,220
36047111600,14000US36047111600,"Census Tract 1116, Kings County, New York","Census Tract 1116, Kings County, New York",ny,140,0,ACSSF,5199,36,47,111600,3763,333
36047111800,14000US36047111800,"Census Tract 1118, Kings County, New York","Census Tract 1118, Kings County, New York",ny,140,0,ACSSF,5200,36,47,111800,3418,253
36047112000,14000US36047112000,"Census Tract 1120, Kings County, New York","Census Tract 1120, Kings County, New York",ny,140,0,ACSSF,5201,36,47,112000,3048,94
36047112200,14000US36047112200,"Census Tract 1122, Kings County, New York","Census Tract 1122, Kings County, New York",ny,140,0,ACSSF,5202,36,47,112200,3587,268
36047112400,14000US36047112400,"Census Tract 1124, Kings County, New York","Census Tract 1124, Kings County, New York",ny,140,0,ACSSF,5203,36,47,112400,3169,155
36047112600,14000US36047112600,"Census Tract 1126, Kings County, New York","Census Tract 1126, Kings County, New York",ny,140,0,ACSSF,5204,36,47,112600,3388,213
36047112800,14000US36047112800,"Census Tract 1128, Kings County, New York","Census Tract 1128, Kings County, New York",ny,140,0,ACSSF,5205,36,47,112800,3910,242
36047113000,14000US36047113000,"Census Tract 1130, Kings County, New York","Census Tract 1130, Kings County, New York",ny,140,0,ACSSF,5206,36,47,113000,4000,400
36047113200,14000US36047113200,"Census Tract 1132, Kings County, New York","Census Tract 1132, Kings County, New York",ny,140,0,ACSSF,5207,36,47,113200,1956,73
36047113400,14000US36047113400,"Census Tract 1134, Kings County, New York","Census Tract 1134, Kings County, New York",ny,140,0,ACSSF,5208,36,47,113400,3163,289
36047114201,14000US36047114201,"Census Tract 1142.01, Kings County, New York","Census Tract 1142.01, Kings County, New York",ny,140,0,ACSSF,5209,36,47,114201,1629,144
36047114202,14000US36047114202,"Census Tract 1142.02, Kings County, New York","Census Tract 1142.02, Kings County, New York",ny,140,0,ACSSF,5210,36,47,114202,2837,93
36047114400,14000US36047114400,"Census Tract 1144, Kings County, New York","Census Tract 1144, Kings County, New York",ny,140,0,ACSSF,5211,36,47,114400,2452,228
36047114600,14000US36047114600,"Census Tract 1146, Kings County, New York","Census Tract 1146, Kings County, New York",ny,140,0,ACSSF,5212,36,47,114600,3308,245
36047115000,14000US36047115000,"Census Tract 1150, Kings County, New York","Census Tract 1150, Kings County, New York",ny,140,0,ACSSF,5213,36,47,115000,2855,150
36047115200,14000US36047115200,"Census Tract 1152, Kings County, New York","Census Tract 1152, Kings County, New York",ny,140,0,ACSSF,5214,36,47,115200,3075,221
36047115600,14000US36047115600,"Census Tract 1156, Kings County, New York","Census Tract 1156, Kings County, New York",ny,140,0,ACSSF,5215,36,47,115600,4091,364
36047115800,14000US36047115800,"Census Tract 1158, Kings County, New York","Census Tract 1158, Kings County, New York",ny,140,0,ACSSF,5216,36,47,115800,2938,219
36047116000,14000US36047116000,"Census Tract 1160, Kings County, New York","Census Tract 1160, Kings County, New York",ny,140,0,ACSSF,5217,36,47,116000,2126,118
36047116200,14000US36047116200,"Census Tract 1162, Kings County, New York","Census Tract 1162, Kings County, New York",ny,140,0,ACSSF,5218,36,47,116200,2276,266
36047116400,14000US36047116400,"Census Tract 1164, Kings County, New York","Census Tract 1164, Kings County, New York",ny,140,0,ACSSF,5219,36,47,116400,3394,286
36047116600,14000US36047116600,"Census Tract 1166, Kings County, New York","Census Tract 1166, Kings County, New York",ny,140,0,ACSSF,5220,36,47,116600,3012,223
36047116800,14000US36047116800,"Census Tract 1168, Kings County, New York","Census Tract 1168, Kings County, New York",ny,140,0,ACSSF,5221,36,47,116800,1732,99
36047117000,14000US36047117000,"Census Tract 1170, Kings County, New York","Census Tract 1170, Kings County, New York",ny,140,0,ACSSF,5222,36,47,117000,1930,153
36047117201,14000US36047117201,"Census Tract 1172.01, Kings County, New York","Census Tract 1172.01, Kings County, New York",ny,140,0,ACSSF,5223,36,47,117201,2369,173
36047117202,14000US36047117202,"Census Tract 1172.02, Kings County, New York","Census Tract 1172.02, Kings County, New York",ny,140,0,ACSSF,5224,36,47,117202,3104,195
36047117400,14000US36047117400,"Census Tract 1174, Kings County, New York","Census Tract 1174, Kings County, New York",ny,140,0,ACSSF,5225,36,47,117400,4362,475
36047117601,14000US36047117601,"Census Tract 1176.01, Kings County, New York","Census Tract 1176.01, Kings County, New York",ny,140,0,ACSSF,5226,36,47,117601,3037,365
36047117602,14000US36047117602,"Census Tract 1176.02, Kings County, New York","Census Tract 1176.02, Kings County, New York",ny,140,0,ACSSF,5227,36,47,117602,2996,282
36047117800,14000US36047117800,"Census Tract 1178, Kings County, New York","Census Tract 1178, Kings County, New York",ny,140,0,ACSSF,5228,36,47,117800,1892,105
36047118000,14000US36047118000,"Census Tract 1180, Kings County, New York","Census Tract 1180, Kings County, New York",ny,140,0,ACSSF,5229,36,47,118000,0,0
36047118201,14000US36047118201,"Census Tract 1182.01, Kings County, New York","Census Tract 1182.01, Kings County, New York",ny,140,0,ACSSF,5230,36,47,118201,2970,264
36047118202,14000US36047118202,"Census Tract 1182.02, Kings County, New York","Census Tract 1182.02, Kings County, New York",ny,140,0,ACSSF,5231,36,47,118202,3279,317
36047118400,14000US36047118400,"Census Tract 1184, Kings County, New York","Census Tract 1184, Kings County, New York",ny,140,0,ACSSF,5232,36,47,118400,5361,361
36047118600,14000US36047118600,"Census Tract 1186, Kings County, New York","Census Tract 1186, Kings County, New York",ny,140,0,ACSSF,5233,36,47,118600,2694,189
36047118800,14000US36047118800,"Census Tract 1188, Kings County, New York","Census Tract 1188, Kings County, New York",ny,140,0,ACSSF,5234,36,47,118800,4760,293
36047119000,14000US36047119000,"Census Tract 1190, Kings County, New York","Census Tract 1190, Kings County, New York",ny,140,0,ACSSF,5235,36,47,119000,2709,200
36047119200,14000US36047119200,"Census Tract 1192, Kings County, New York","Census Tract 1192, Kings County, New York",ny,140,0,ACSSF,5236,36,47,119200,3028,321
36047119400,14000US36047119400,"Census Tract 1194, Kings County, New York","Census Tract 1194, Kings County, New York",ny,140,0,ACSSF,5237,36,47,119400,4248,720
36047119600,14000US36047119600,"Census Tract 1196, Kings County, New York","Census Tract 1196, Kings County, New York",ny,140,0,ACSSF,5238,36,47,119600,4925,376
36047119800,14000US36047119800,"Census Tract 1198, Kings County, New York","Census Tract 1198, Kings County, New York",ny,140,0,ACSSF,5239,36,47,119800,3376,294
36047120000,14000US36047120000,"Census Tract 1200, Kings County, New York","Census Tract 1200, Kings County, New York",ny,140,0,ACSSF,5240,36,47,120000,2576,222
36047120200,14000US36047120200,"Census Tract 1202, Kings County, New York","Census Tract 1202, Kings County, New York",ny,140,0,ACSSF,5241,36,47,120200,1924,147
36047120800,14000US36047120800,"Census Tract 1208, Kings County, New York","Census Tract 1208, Kings County, New York",ny,140,0,ACSSF,5242,36,47,120800,9566,613
36047121000,14000US36047121000,"Census Tract 1210, Kings County, New York","Census Tract 1210, Kings County, New York",ny,140,0,ACSSF,5243,36,47,121000,4299,251
36047121400,14000US36047121400,"Census Tract 1214, Kings County, New York","Census Tract 1214, Kings County, New York",ny,140,0,ACSSF,5244,36,47,121400,4851,737
36047122000,14000US36047122000,"Census Tract 1220, Kings County, New York","Census Tract 1220, Kings County, New York",ny,140,0,ACSSF,5245,36,47,122000,6169,591
36047123700,14000US36047123700,"Census Tract 1237, Kings County, New York","Census Tract 1237, Kings County, New York",ny,140,0,ACSSF,5246,36,47,123700,6300,1184
36047150200,14000US36047150200,"Census Tract 1502, Kings County, New York","Census Tract 1502, Kings County, New York",ny,140,0,ACSSF,5247,36,47,150200,2876,282
36047152200,14000US36047152200,"Census Tract 1522, Kings County, New York","Census Tract 1522, Kings County, New York",ny,140,0,ACSSF,5248,36,47,152200,3877,330
36047990100,14000US36047990100,"Census Tract 9901, Kings County, New York","Census Tract 9901, Kings County, New York",ny,140,0,ACSSF,5249,36,47,990100,0,0
36061000100,14000US36061000100,"Census Tract 1, New York County, New York","Census Tract 1, New York County, New York",ny,140,0,ACSSF,5781,36,61,100,0,0
36061000201,14000US36061000201,"Census Tract 2.01, New York County, New York","Census Tract 2.01, New York County, New York",ny,140,0,ACSSF,5782,36,61,201,2730,165
36061000202,14000US36061000202,"Census Tract 2.02, New York County, New York","Census Tract 2.02, New York County, New York",ny,140,0,ACSSF,5783,36,61,202,7789,422
36061000500,14000US36061000500,"Census Tract 5, New York County, New York","Census Tract 5, New York County, New York",ny,140,0,ACSSF,5784,36,61,500,0,0
36061000600,14000US36061000600,"Census Tract 6, New York County, New York","Census Tract 6, New York County, New York",ny,140,0,ACSSF,5785,36,61,600,10890,510
36061000700,14000US36061000700,"Census Tract 7, New York County, New York","Census Tract 7, New York County, New York",ny,140,0,ACSSF,5786,36,61,700,8881,375
36061000800,14000US36061000800,"Census Tract 8, New York County, New York","Census Tract 8, New York County, New York",ny,140,0,ACSSF,5787,36,61,800,9363,158
36061000900,14000US36061000900,"Census Tract 9, New York County, New York","Census Tract 9, New York County, New York",ny,140,0,ACSSF,5788,36,61,900,1736,155
36061001001,14000US36061001001,"Census Tract 10.01, New York County, New York","Census Tract 10.01, New York County, New York",ny,140,0,ACSSF,5789,36,61,1001,1382,49
36061001002,14000US36061001002,"Census Tract 10.02, New York County, New York","Census Tract 10.02, New York County, New York",ny,140,0,ACSSF,5790,36,61,1002,5707,109
36061001200,14000US36061001200,"Census Tract 12, New York County, New York","Census Tract 12, New York County, New York",ny,140,0,ACSSF,5791,36,61,1200,3921,78
36061001300,14000US36061001300,"Census Tract 13, New York County, New York","Census Tract 13, New York County, New York",ny,140,0,ACSSF,5792,36,61,1300,4805,398
36061001401,14000US36061001401,"Census Tract 14.01, New York County, New York","Census Tract 14.01, New York County, New York",ny,140,0,ACSSF,5793,36,61,1401,3095,130
36061001402,14000US36061001402,"Census Tract 14.02, New York County, New York","Census Tract 14.02, New York County, New York",ny,140,0,ACSSF,5794,36,61,1402,2857,71
36061001501,14000US36061001501,"Census Tract 15.01, New York County, New York","Census Tract 15.01, New York County, New York",ny,140,0,ACSSF,5795,36,61,1501,6892,197
36061001502,14000US36061001502,"Census Tract 15.02, New York County, New York","Census Tract 15.02, New York County, New York",ny,140,0,ACSSF,5796,36,61,1502,7932,399
36061001600,14000US36061001600,"Census Tract 16, New York County, New York","Census Tract 16, New York County, New York",ny,140,0,ACSSF,5797,36,61,1600,7244,368
36061001800,14000US36061001800,"Census Tract 18, New York County, New York","Census Tract 18, New York County, New York",ny,140,0,ACSSF,5798,36,61,1800,7895,179
36061002000,14000US36061002000,"Census Tract 20, New York County, New York","Census Tract 20, New York County, New York",ny,140,0,ACSSF,5799,36,61,2000,4920,331
36061002100,14000US36061002100,"Census Tract 21, New York County, New York","Census Tract 21, New York County, New York",ny,140,0,ACSSF,5800,36,61,2100,6863,645
36061002201,14000US36061002201,"Census Tract 22.01, New York County, New York","Census Tract 22.01, New York County, New York",ny,140,0,ACSSF,5801,36,61,2201,6484,119
36061002202,14000US36061002202,"Census Tract 22.02, New York County, New York","Census Tract 22.02, New York County, New York",ny,140,0,ACSSF,5802,36,61,2202,1947,17
36061002400,14000US36061002400,"Census Tract 24, New York County, New York","Census Tract 24, New York County, New York",ny,140,0,ACSSF,5803,36,61,2400,4275,111
36061002500,14000US36061002500,"Census Tract 25, New York County, New York","Census Tract 25, New York County, New York",ny,140,0,ACSSF,5804,36,61,2500,5171,146
36061002601,14000US36061002601,"Census Tract 26.01, New York County, New York","Census Tract 26.01, New York County, New York",ny,140,0,ACSSF,5805,36,61,2601,3934,95
36061002602,14000US36061002602,"Census Tract 26.02, New York County, New York","Census Tract 26.02, New York County, New York",ny,140,0,ACSSF,5806,36,61,2602,4207,127
36061002700,14000US36061002700,"Census Tract 27, New York County, New York","Census Tract 27, New York County, New York",ny,140,0,ACSSF,5807,36,61,2700,1417,57
36061002800,14000US36061002800,"Census Tract 28, New York County, New York","Census Tract 28, New York County, New York",ny,140,0,ACSSF,5808,36,61,2800,7304,265
36061002900,14000US36061002900,"Census Tract 29, New York County, New York","Census Tract 29, New York County, New York",ny,140,0,ACSSF,5809,36,61,2900,6869,244
36061003001,14000US36061003001,"Census Tract 30.01, New York County, New York","Census Tract 30.01, New York County, New York",ny,140,0,ACSSF,5810,36,61,3001,4140,182
36061003002,14000US36061003002,"Census Tract 30.02, New York County, New York","Census Tract 30.02, New York County, New York",ny,140,0,ACSSF,5811,36,61,3002,2972,41
36061003100,14000US36061003100,"Census Tract 31, New York County, New York","Census Tract 31, New York County, New York",ny,140,0,ACSSF,5812,36,61,3100,2720,70
36061003200,14000US36061003200,"Census Tract 32, New York County, New York","Census Tract 32, New York County, New York",ny,140,0,ACSSF,5813,36,61,3200,7939,155
36061003300,14000US36061003300,"Census Tract 33, New York County, New York","Census Tract 33, New York County, New York",ny,140,0,ACSSF,5814,36,61,3300,5415,628
36061003400,14000US36061003400,"Census Tract 34, New York County, New York","Census Tract 34, New York County, New York",ny,140,0,ACSSF,5815,36,61,3400,6493,46
36061003601,14000US36061003601,"Census Tract 36.01, New York County, New York","Census Tract 36.01, New York County, New York",ny,140,0,ACSSF,5816,36,61,3601,3522,238
36061003602,14000US36061003602,"Census Tract 36.02, New York County, New York","Census Tract 36.02, New York County, New York",ny,140,0,ACSSF,5817,36,61,3602,2903,21
36061003700,14000US36061003700,"Census Tract 37, New York County, New York","Census Tract 37, New York County, New York",ny,140,0,ACSSF,5818,36,61,3700,2674,164
36061003800,14000US36061003800,"Census Tract 38, New York County, New York","Census Tract 38, New York County, New York",ny,140,0,ACSSF,5819,36,61,3800,8418,33
36061003900,14000US36061003900,"Census Tract 39, New York County, New York","Census Tract 39, New York County, New York",ny,140,0,ACSSF,5820,36,61,3900,5621,421
36061004000,14000US36061004000,"Census Tract 40, New York County, New York","Census Tract 40, New York County, New York",ny,140,0,ACSSF,5821,36,61,4000,8667,520
36061004100,14000US36061004100,"Census Tract 41, New York County, New York","Census Tract 41, New York County, New York",ny,140,0,ACSSF,5822,36,61,4100,8543,195
36061004200,14000US36061004200,"Census Tract 42, New York County, New York","Census Tract 42, New York County, New York",ny,140,0,ACSSF,5823,36,61,4200,5197,78
36061004300,14000US36061004300,"Census Tract 43, New York County, New York","Census Tract 43, New York County, New York",ny,140,0,ACSSF,5824,36,61,4300,4225,168
36061004400,14000US36061004400,"Census Tract 44, New York County, New York","Census Tract 44, New York County, New York",ny,140,0,ACSSF,5825,36,61,4400,17069,394
36061004500,14000US36061004500,"Census Tract 45, New York County, New York","Census Tract 45, New York County, New York",ny,140,0,ACSSF,5826,36,61,4500,1005,55
36061004700,14000US36061004700,"Census Tract 47, New York County, New York","Census Tract 47, New York County, New York",ny,140,0,ACSSF,5827,36,61,4700,2318,99
36061004800,14000US36061004800,"Census Tract 48, New York County, New York","Census Tract 48, New York County, New York",ny,140,0,ACSSF,5828,36,61,4800,6926,342
36061004900,14000US36061004900,"Census Tract 49, New York County, New York","Census Tract 49, New York County, New York",ny,140,0,ACSSF,5829,36,61,4900,4406,174
36061005000,14000US36061005000,"Census Tract 50, New York County, New York","Census Tract 50, New York County, New York",ny,140,0,ACSSF,5830,36,61,5000,5009,86
36061005200,14000US36061005200,"Census Tract 52, New York County, New York","Census Tract 52, New York County, New York",ny,140,0,ACSSF,5831,36,61,5200,3642,284
36061005400,14000US36061005400,"Census Tract 54, New York County, New York","Census Tract 54, New York County, New York",ny,140,0,ACSSF,5832,36,61,5400,4570,174
36061005501,14000US36061005501,"Census Tract 55.01, New York County, New York","Census Tract 55.01, New York County, New York",ny,140,0,ACSSF,5833,36,61,5501,4709,238
36061005502,14000US36061005502,"Census Tract 55.02, New York County, New York","Census Tract 55.02, New York County, New York",ny,140,0,ACSSF,5834,36,61,5502,2245,76
36061005600,14000US36061005600,"Census Tract 56, New York County, New York","Census Tract 56, New York County, New York",ny,140,0,ACSSF,5835,36,61,5600,3220,155
36061005700,14000US36061005700,"Census Tract 57, New York County, New York","Census Tract 57, New York County, New York",ny,140,0,ACSSF,5836,36,61,5700,2766,225
36061005800,14000US36061005800,"Census Tract 58, New York County, New York","Census Tract 58, New York County, New York",ny,140,0,ACSSF,5837,36,61,5800,3355,170
36061005900,14000US36061005900,"Census Tract 59, New York County, New York","Census Tract 59, New York County, New York",ny,140,0,ACSSF,5838,36,61,5900,5634,173
36061006000,14000US36061006000,"Census Tract 60, New York County, New York","Census Tract 60, New York County, New York",ny,140,0,ACSSF,5839,36,61,6000,5457,457
36061006100,14000US36061006100,"Census Tract 61, New York County, New York","Census Tract 61, New York County, New York",ny,140,0,ACSSF,5840,36,61,6100,4824,144
36061006200,14000US36061006200,"Census Tract 62, New York County, New York","Census Tract 62, New York County, New York",ny,140,0,ACSSF,5841,36,61,6200,4692,142
36061006300,14000US36061006300,"Census Tract 63, New York County, New York","Census Tract 63, New York County, New York",ny,140,0,ACSSF,5842,36,61,6300,6728,207
36061006400,14000US36061006400,"Census Tract 64, New York County, New York","Census Tract 64, New York County, New York",ny,140,0,ACSSF,5843,36,61,6400,7961,215
36061006500,14000US36061006500,"Census Tract 65, New York County, New York","Census Tract 65, New York County, New York",ny,140,0,ACSSF,5844,36,61,6500,6490,92
36061006600,14000US36061006600,"Census Tract 66, New York County, New York","Census Tract 66, New York County, New York",ny,140,0,ACSSF,5845,36,61,6600,10946,357
36061006700,14000US36061006700,"Census Tract 67, New York County, New York","Census Tract 67, New York County, New York",ny,140,0,ACSSF,5846,36,61,6700,5277,55
36061006800,14000US36061006800,"Census Tract 68, New York County, New York","Census Tract 68, New York County, New York",ny,140,0,ACSSF,5847,36,61,6800,7684,85
36061006900,14000US36061006900,"Census Tract 69, New York County, New York","Census Tract 69, New York County, New York",ny,140,0,ACSSF,5848,36,61,6900,2568,129
36061007000,14000US36061007000,"Census Tract 70, New York County, New York","Census Tract 70, New York County, New York",ny,140,0,ACSSF,5849,36,61,7000,8574,361
36061007100,14000US36061007100,"Census Tract 71, New York County, New York","Census Tract 71, New York County, New York",ny,140,0,ACSSF,5850,36,61,7100,6000,305
36061007200,14000US36061007200,"Census Tract 72, New York County, New York","Census Tract 72, New York County, New York",ny,140,0,ACSSF,5851,36,61,7200,7224,511
36061007300,14000US36061007300,"Census Tract 73, New York County, New York","Census Tract 73, New York County, New York",ny,140,0,ACSSF,5852,36,61,7300,6019,265
36061007400,14000US36061007400,"Census Tract 74, New York County, New York","Census Tract 74, New York County, New York",ny,140,0,ACSSF,5853,36,61,7400,3803,84
36061007500,14000US36061007500,"Census Tract 75, New York County, New York","Census Tract 75, New York County, New York",ny,140,0,ACSSF,5854,36,61,7500,3990,173
36061007600,14000US36061007600,"Census Tract 76, New York County, New York","Census Tract 76, New York County, New York",ny,140,0,ACSSF,5855,36,61,7600,2055,14
36061007700,14000US36061007700,"Census Tract 77, New York County, New York","Census Tract 77, New York County, New York",ny,140,0,ACSSF,5856,36,61,7700,5991,178
36061007800,14000US36061007800,"Census Tract 78, New York County, New York","Census Tract 78, New York County, New York",ny,140,0,ACSSF,5857,36,61,7800,8610,347
36061007900,14000US36061007900,"Census Tract 79, New York County, New York","Census Tract 79, New York County, New York",ny,140,0,ACSSF,5858,36,61,7900,4550,362
36061008000,14000US36061008000,"Census Tract 80, New York County, New York","Census Tract 80, New York County, New York",ny,140,0,ACSSF,5859,36,61,8000,5013,114
36061008100,14000US36061008100,"Census Tract 81, New York County, New York","Census Tract 81, New York County, New York",ny,140,0,ACSSF,5860,36,61,8100,8045,141
36061008200,14000US36061008200,"Census Tract 82, New York County, New York","Census Tract 82, New York County, New York",ny,140,0,ACSSF,5861,36,61,8200,3321,34
36061008300,14000US36061008300,"Census Tract 83, New York County, New York","Census Tract 83, New York County, New York",ny,140,0,ACSSF,5862,36,61,8300,4127,78
36061008400,14000US36061008400,"Census Tract 84, New York County, New York","Census Tract 84, New York County, New York",ny,140,0,ACSSF,5863,36,61,8400,1951,42
36061008601,14000US36061008601,"Census Tract 86.01, New York County, New York","Census Tract 86.01, New York County, New York",ny,140,0,ACSSF,5864,36,61,8601,2986,176
36061008602,14000US36061008602,"Census Tract 86.02, New York County, New York","Census Tract 86.02, New York County, New York",ny,140,0,ACSSF,5865,36,61,8602,0,0
36061008603,14000US36061008603,"Census Tract 86.03, New York County, New York","Census Tract 86.03, New York County, New York",ny,140,0,ACSSF,5866,36,61,8603,4772,150
36061008700,14000US36061008700,"Census Tract 87, New York County, New York","Census Tract 87, New York County, New York",ny,140,0,ACSSF,5867,36,61,8700,6815,298
36061008800,14000US36061008800,"Census Tract 88, New York County, New York","Census Tract 88, New York County, New York",ny,140,0,ACSSF,5868,36,61,8800,7047,271
36061008900,14000US36061008900,"Census Tract 89, New York County, New York","Census Tract 89, New York County, New York",ny,140,0,ACSSF,5869,36,61,8900,5255,349
36061009000,14000US36061009000,"Census Tract 90, New York County, New York","Census Tract 90, New York County, New York",ny,140,0,ACSSF,5870,36,61,9000,7645,331
36061009100,14000US36061009100,"Census Tract 91, New York County, New York","Census Tract 91, New York County, New York",ny,140,0,ACSSF,5871,36,61,9100,6662,105
36061009200,14000US36061009200,"Census Tract 92, New York County, New York","Census Tract 92, New York County, New York",ny,140,0,ACSSF,5872,36,61,9200,1691,45
36061009300,14000US36061009300,"Census Tract 93, New York County, New York","Census Tract 93, New York County, New York",ny,140,0,ACSSF,5873,36,61,9300,9916,250
36061009400,14000US36061009400,"Census Tract 94, New York County, New York","Census Tract 94, New York County, New York",ny,140,0,ACSSF,5874,36,61,9400,56,0
36061009500,14000US36061009500,"Census Tract 95, New York County, New York","Census Tract 95, New York County, New York",ny,140,0,ACSSF,5875,36,61,9500,3471,136
36061009600,14000US36061009600,"Census Tract 96, New York County, New York","Census Tract 96, New York County, New York",ny,140,0,ACSSF,5876,36,61,9600,124,0
36061009700,14000US36061009700,"Census Tract 97, New York County, New York","Census Tract 97, New York County, New York",ny,140,0,ACSSF,5877,36,61,9700,5233,188
36061009800,14000US36061009800,"Census Tract 98, New York County, New York","Census Tract 98, New York County, New York",ny,140,0,ACSSF,5878,36,61,9800,7350,235
36061009900,14000US36061009900,"Census Tract 99, New York County, New York","Census Tract 99, New York County, New York",ny,140,0,ACSSF,5879,36,61,9900,5733,194
36061010000,14000US36061010000,"Census Tract 100, New York County, New York","Census Tract 100, New York County, New York",ny,140,0,ACSSF,5880,36,61,10000,1771,38
36061010100,14000US36061010100,"Census Tract 101, New York County, New York","Census Tract 101, New York County, New York",ny,140,0,ACSSF,5881,36,61,10100,1225,16
36061010200,14000US36061010200,"Census Tract 102, New York County, New York","Census Tract 102, New York County, New York",ny,140,0,ACSSF,5882,36,61,10200,126,12
36061010300,14000US36061010300,"Census Tract 103, New York County, New York","Census Tract 103, New York County, New York",ny,140,0,ACSSF,5883,36,61,10300,1674,46
36061010400,14000US36061010400,"Census Tract 104, New York County, New York","Census Tract 104, New York County, New York",ny,140,0,ACSSF,5884,36,61,10400,1008,30
36061010601,14000US36061010601,"Census Tract 106.01, New York County, New York","Census Tract 106.01, New York County, New York",ny,140,0,ACSSF,5885,36,61,10601,6742,98
36061010602,14000US36061010602,"Census Tract 106.02, New York County, New York","Census Tract 106.02, New York County, New York",ny,140,0,ACSSF,5886,36,61,10602,4655,356
36061010800,14000US36061010800,"Census Tract 108, New York County, New York","Census Tract 108, New York County, New York",ny,140,0,ACSSF,5887,36,61,10800,9084,513
36061010900,14000US36061010900,"Census Tract 109, New York County, New York","Census Tract 109, New York County, New York",ny,140,0,ACSSF,5888,36,61,10900,179,4
36061011000,14000US36061011000,"Census Tract 110, New York County, New York","Census Tract 110, New York County, New York",ny,140,0,ACSSF,5889,36,61,11000,7460,549
36061011100,14000US36061011100,"Census Tract 111, New York County, New York","Census Tract 111, New York County, New York",ny,140,0,ACSSF,5890,36,61,11100,5012,315
36061011201,14000US36061011201,"Census Tract 112.01, New York County, New York","Census Tract 112.01, New York County, New York",ny,140,0,ACSSF,5891,36,61,11201,804,11
36061011202,14000US36061011202,"Census Tract 112.02, New York County, New York","Census Tract 112.02, New York County, New York",ny,140,0,ACSSF,5892,36,61,11202,266,7
36061011203,14000US36061011203,"Census Tract 112.03, New York County, New York","Census Tract 112.03, New York County, New York",ny,140,0,ACSSF,5893,36,61,11203,1228,74
36061011300,14000US36061011300,"Census Tract 113, New York County, New York","Census Tract 113, New York County, New York",ny,140,0,ACSSF,5894,36,61,11300,115,0
36061011401,14000US36061011401,"Census Tract 114.01, New York County, New York","Census Tract 114.01, New York County, New York",ny,140,0,ACSSF,5895,36,61,11401,1224,5
36061011402,14000US36061011402,"Census Tract 114.02, New York County, New York","Census Tract 114.02, New York County, New York",ny,140,0,ACSSF,5896,36,61,11402,1910,125
36061011500,14000US36061011500,"Census Tract 115, New York County, New York","Census Tract 115, New York County, New York",ny,140,0,ACSSF,5897,36,61,11500,3569,231
36061011600,14000US36061011600,"Census Tract 116, New York County, New York","Census Tract 116, New York County, New York",ny,140,0,ACSSF,5898,36,61,11600,3490,344
36061011700,14000US36061011700,"Census Tract 117, New York County, New York","Census Tract 117, New York County, New York",ny,140,0,ACSSF,5899,36,61,11700,3942,301
36061011800,14000US36061011800,"Census Tract 118, New York County, New York","Census Tract 118, New York County, New York",ny,140,0,ACSSF,5900,36,61,11800,8604,277
36061011900,14000US36061011900,"Census Tract 119, New York County, New York","Census Tract 119, New York County, New York",ny,140,0,ACSSF,5901,36,61,11900,1027,9
36061012000,14000US36061012000,"Census Tract 120, New York County, New York","Census Tract 120, New York County, New York",ny,140,0,ACSSF,5902,36,61,12000,3335,256
